video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
QiYXb8QaK4I,Online-Vertrieb oder Autohaus: Wem gehört die Zukunft der Mobilität? Tesla oder VW?,2021-11-26T09:00:14Z,UC4aS8DITp8yPRu3dzgvrLBQ,110,6,8,0,0
dFAQP7KKRXQ,Meine Meinung zum Renault TWINGO ELECTRIC - Besser als der Dacia SPRING Electric ?!?,2021-11-26T11:00:21Z,UCzo5Jdkah73QwEl1p6uBAfQ,9114,138,32,0,0
GLunbG1nyzs,Boss im Gespräch - Retten Biokraftstoffe den Verbrennungsmotor?,2021-11-26T21:00:12Z,UCwtBLZ8VGfchDTJ_cYZ5S1A,2453,74,15,0,0
7dnn3lPu-cU,"STAT E-STICS #46 | Neuer Kia e-Niro 2022, Polestar 5 und LUCID lädt schneller als Tesla",2021-11-26T17:00:05Z,UCDDj2GWklzZ09X7R9OtsX3Q,16700,587,33,0,0
gzxKM4QtmQk,TESLA MODEL Y: Neue Batterie +++ Tesla will kein Geld von EU,2021-11-26T15:58:43Z,UCpPbcfwq0wOpWrC0gBs73tQ,14317,953,78,0,0
xPHCmqO6GTc,Das billigste E-Auto der Welt | Galileo | ProSieben |,2021-11-26T11:30:13Z,UC1XrG1M_hw8103zO2x-oivg,291319,4331,848,0,0
CcRBshfPycA,Zeig mir dein PV Angebot #8 - Franz wurde autark mit e3dc Anlage,2021-11-26T19:30:31Z,UC4t0KuLYBiXqXF27UtjLxPw,8851,272,126,0,0
aqqleXshXQQ,Probefahrt Opel Mokka e - wird er das Rotkäppchen ablösen?,2021-11-26T17:00:01Z,UCh_Xg4Ff_mWHKqLHCHwFsNQ,1550,72,21,0,0
M4UCgT3tr0w,"Neuer Kia Niro EV, Polestar 5, EnBW AutoCharge, Ford Supercharger, Robin TV Drive.quizz",2021-11-27T07:00:04Z,UCBc0Mghy-6jhMXs3T7DluMg,8123,442,36,0,0
8k7nkDG8raI,TESLA: Ultimatum für Besteller +++ Feedback-Telefonat mit deutschen Tesla-Besitzern,2021-11-27T16:01:05Z,UCpPbcfwq0wOpWrC0gBs73tQ,17896,868,79,0,0
4EZPGnRZaKk,9 Dinge Die Ich An Meinem TESLA MODEL Y Hasse 😡,2021-11-28T12:45:11Z,UC3rz4cx41jWj7shRBTetzkw,84010,3435,576,0,0
vm_1CGc6acs,Koalition schützt Verbrenner | 40% der E-Auto Fahrer unzufrieden - ADAC Umfrage | Deutscher Blackout,2021-11-28T19:31:49Z,UCaCaZ-vKtnMG2_FKmEePChQ,9167,531,87,0,0
lkoLOh4HmZE,Geht VW unter? Ist es das Ende wenn Diess gehen muss?,2021-11-28T21:16:16Z,UCf3enJ3vAEW57CMRV3sScBQ,22534,1147,181,0,0
e7eZHT0vcno,Die 5 wichtigsten Fragen rund ums Laden,2021-11-28T17:00:32Z,UCVrVBoMZr6paFB4iIl5rSiQ,1593,78,7,0,0
