,users,follower_count
5802,schrecklich83,81
5803,philippvetter,2837
5804,linux_frickler,639
5805,DrOsthold,100
5806,Marcus_aus_MD,74
5807,MagicHatOfTYPO3,539
5808,Thorsten_Wn,125
5809,contra_24,1997
5810,mueller_mi,90
5811,ryhminsimon,266
5812,RolandHueber,16
5813,mikehajduk,251
5814,luvoman,1108
5815,manu284,10
5816,netsociology,5801
5817,bnetza,19289
5818,beeasy13565314,19
5819,anbru,310
5820,frank_be_stb,1
5821,German_Dictator,812
5822,takberlin,6078
5823,Whambamboogie,457
5824,MarvinGuelzow,26
5825,MusicAnt4,24
5826,tonruf,11
5827,ThateCenter,4
5828,sussdorff,261
5829,realJohnyM,187
5830,Vontobel_SP_DE,2726
5831,VolkerPutt11,2
5832,mat2089119,2
5833,qbeyondag,1204
5834,MichaelEfler,2399
5835,Anlegerreise,4
5836,DORTMUND_DAILY,2698
5837,StocklPatrick,29
5838,FluppKey,1
5839,fROYndlich,404
5840,OGopnik,89
5841,RoUGhFiSh,9
5842,wiu_linu,129
5843,S_Gortchakoff,273
5844,PiepMatze,406
5845,LordAKA1973,74
5846,trollolohobel,60
5847,wolfibey,7660
5848,SudbadenVcd,517
5849,ThomasM____,6
5850,DerMoellmann,296
5851,Joschal_,94
5852,rosi_lux,2374
5853,Rainer14369853,0
5854,oftundgern,
5855,KRDigital,677
5856,Saechsen,109
5857,ProfKlarname,2257
5858,IchFeudelNurRum,169
5859,Lindenbaum57,5
5860,GLA_SI98,119
5861,focht_a,55
5862,clanny,24
5863,tehSPQR,41
5864,MartinSchulzeB,333
5865,shakalandy,939
5866,alleLieferwagen,7
5867,HobbyQS,1414
5868,GoldbachFelix,222
5869,thefhi,134
5870,brefranc,81
5871,micha_zimmer,190
5872,freshcuber,120
5873,MartinPluschke,500
5874,NABU_de,150601
5875,TheFive_osm,129
5876,Teconeroga,13
5877,TeslaTeslemming,54
5878,tietmark,1072
5879,qwertzalotl,3278
5880,HansJanus1,333
5881,lklundin,416
5882,roos_gisela,34
5883,FlorianStriewe,49
5884,MehlhornMartin,329
5885,Blecke,652
5886,AZ_Allgaeu,487
5887,annaesch1,2394
5888,VfRealist,119
5889,0o_dilon,1053
5890,CQVentriloquist,73
5891,PraiaPipoca,1623
5892,konsekutiv,631
5893,roos_moritz,17
5894,SebastianMager,271
5895,Miatze_sagt,14
5896,LangesMensch,118
5897,B_Blankenhorn,18
5898,MPurrio,38
5899,shue_de,296
5900,FH_Erfurt,3597
5901,disslikethis,64
5902,Retschebue,151
5903,GanjaHayali,51
5904,netzrotnah67,268
5905,JoMeils,108
5906,Barbara49125169,66
5907,ralph_mothes,177
5908,deutschetelekom,82330
5909,it__crow,9
5910,FDPFraktionRLP,2313
5911,jEhoppe,423
5912,eoptimum_AG,18
5913,mika1895,16
5914,weberju5,219
5915,Nimeik,651
5916,EuronEurope,89
5917,Yolin153,604
5918,SurfistaDO,204
5919,ChrisUhu,
5920,blackgreenrevol,477
5921,Fazer_DDorf,999
5922,couchpirat,603
5923,Sensenmadel,283
5924,Bn_Koenig,70
5925,idereinzige,374
5926,karlimann,482
5927,mqdoodle,57
5928,oe1journale,31669
5929,IV_BYTE,13
5930,Michael_B54,307
5931,facebook_jelle,72
5932,BananaInstitute,1602
5933,dhommel,1279
5934,ks_duck,3
5935,pnp,7988
5936,TorstenRempt,10
5937,OuLiFeng,102
5938,Puppenmacher1,136
5939,Thorstnenkani,29
5940,gulliulluwap,22
5941,simoon_de,41
5942,UmweltBW,4438
5943,phippo87,87
5944,LZnetNEWS,9707
5945,negteit,180
5946,ellen_schramke,1918
5947,rorzada,40
5948,NTTAKR,154
5949,Radi443,5
5950,Schoppi_A,180
5951,craggy_island,11651
5952,EneNoob,2712
5953,MatthiasOehlsc1,182
5954,HAMBURGonline,18784
5955,R3m1n0X,8
5956,Alleswirdgut72,77
5957,ReitererG,4
5958,LenaOrmega,0
5959,29Lets,27
5960,rechargier,17
5961,R_OT,407
5962,TatinkaTitanka,25
5963,fka_canuck44,173
5964,solidpro_gmbh,274
5965,Live_TSP,1380
5966,da_mzop,2
5967,Rensen85,146
5968,toniharant,53
5969,darth_gandalf,35
5970,dweezil58,3019
5971,tschlebach,1783
5972,okyeh,694
5973,HeinerBachmann,209
5974,SWUStadtwerke,2317
5975,MarcoTondt,116
5976,Mettmann21,1740
5977,Jimnyfuchs,43
5978,dasklapptnie,26
5979,ADrittner,54
5980,publizistikon,7205
5981,MinCritical,512
5982,CrozmaXd,18
5983,Bleib_sachlich,417
5984,andreashm,128
5985,th_slo,25
5986,Immorecht_DUS,1608
5987,RMuhlke,262
5988,LuckySlevin1006,20
5989,alemana1978,1582
5990,SuperL315,149
5991,axel_gutmann,415
5992,WastedFutility,32
5993,ColoniusColoni1,22
5994,HolgerKerkossa,5
5995,MmcvBullinger,0
5996,lto_de,22523
5997,Keysight_EMEA,2407
5998,enbyecho,4
5999,Mori09TV,23016
6000,klein0r,637
6001,einBambi,1023
6002,WilmsMarkus,28
6003,cschriner,287
6004,NurWollen,121
6005,DirkWeimer,67
6006,Adam_Wolke_FFM,2492
6007,Pritor,3
6008,NagelschmidtUwe,0
6009,Fx3313,81
6010,FOCUS_TopNews,80984
6011,nico_beckert,798
6012,RealRusty,764
6013,luispreis1,14
6014,DerUnglaeubige,1887
6015,LeonSte53421701,13
6016,CyranodeCologne,212
6017,ElektrixerBln,153
6018,LGcommaI,8545
6019,Marx_Fisch,28
6020,hildebentele,3424
6021,nappsuelze1337,0
6022,isolationxberg,1061
6023,marcelbohn,92
6024,TheRealMibra,334
6025,InseadSky,282
6026,GDinakis,2534
6027,StadtwerkeZeitg,143
6028,Michi86E,33
6029,SebCzaja,6448
6030,1Von80Millionen,475
6031,ralph_bremer,618
6032,AndiSachsen,15
6033,jajoch,4
6034,TimKing60084996,160
6035,daniel_staiger,582
6036,Georg_kj,39
6037,dokape,725
6038,katze_sonne,537
6039,lpz_plagwitz,102
6040,NoraSchareika,1131
6041,jo_rieth,11
6042,Wrdlbrmpfd_Wrdl,1926
6043,TZP_Felila,33
6044,Binakatz2013,7
6045,Sand_alenwetter,43
6046,HW_Possibilist,55
6047,Blaulichtpirat1,753
6048,Werktaetiger_,1865
6049,Co2Klima,1478
6050,luebberding,10484
6051,energiedienst,2449
6052,LilHndRx7,253
6053,OscarRohler,34
6054,BMLoidl,1709
6055,Ben_Pfluger,300
6056,musicbyTomP,94
6057,BI_Kempen,183
6058,Albrech65551353,10
6059,FrankeEdgar,3065
6060,murd_drum,18
6061,Superutz,1915
6062,BerndOtt2,11
6063,RoschlauSwen,277
6064,tinkmausOHV,135
6065,AnBab00n,23
6066,TortenheberJeff,50
6067,hitman075,188
6068,Georg_Pazderski,33092
6069,xkushgene_,157
6070,Andreas22719527,3
6071,heuteimMoment,664
6072,Jojoscientist,16
6073,Sebi_Gass,1892
6074,defaint87,2
6075,Zwensson86,1335
6076,Walter37617547,7
6077,herje16,1
6078,JWagenhuber,6
6079,drno31,7
6080,RailwayDash,376
6081,adoxon,405
6082,Heldenschaf,263
6083,KursawaToni,31
6084,mstuempfig,1428
6085,SoenkeSonke,13
6086,_Hemmschuh,770
6087,SkepticPatrick,10
6088,V0id213,58
6089,DerKalleHD,997
6090,etternavnlos,44
6091,sachsenschmatz,21
6092,publizist,501
6093,tuschelino,42
6094,Automobilwoche,5889
6095,kaffeeding,419
6096,schlingel,7986
6097,PhilipLeButt,7880
6098,OliverBOfficial,68
6099,Frollein_K_HH,35
6100,NicoUnkelbach,344
6101,olaf4moreyears,377
6102,MJJ42065677,0
6103,aniesmann,5500
6104,AnEndsi,248
6105,W91Justin,352
6106,JeAhr711,803
6107,greenjobs_de,4718
6108,nilsoborn,430
6109,Dennionthebeast,4
6110,AscendBrothers,0
6111,MartinhoSilves,931
6112,antonkauer,60
6113,fedi72,24
6114,MrReciter,295
6115,lateinhemd,478
6116,USCSCUSA,10
6117,Dorfkin06741984,53
6118,andreasscheuer,62114
6119,UPJ,2567
6120,Futura75895238,3
6121,Back2WorkFelix,119
6122,hunziker_joel,71
6123,Retroshinigami,71
6124,MichaelHK18,7
6125,Marius_Raabe,8651
6126,BakerMcGER,1387
6127,dany282ch,140
6128,BirklWerner,594
6129,razurac,145
6130,MischaKaefer,1276
6131,Fey_R,566
6132,cbs_consultants,310
6133,fuesschenbreit,170
6134,kieliscalling,1910
6135,KIDKiNNAJ,17
6136,Alaba00,644
6137,lakipank,287
6138,Manuel_Bunge,292
6139,bundesrat,165307
6140,glsbank,19903
6141,WolfLilie,2
6142,SL_in_Berlin,569
6143,IMbawue,8125
6144,yingjan10,1
6145,d_zygmont,743
6146,FalkWegerich,2238
6147,MarcoStraubel,55
6148,ZDDK_,45775
6149,Usedomspotter,294
6150,mrmoe,516
6151,C_Pohlmann,10779
6152,brull_christian,32
6153,marionarnhold,37
6154,ringringishere,228
6155,IWR_News,3297
6156,inge_raum47,12
6157,NiklasSchinerl,1425
6158,Monarara10,10
6159,Andredl_86,55
6160,PragmaticReali1,14
6161,Xyandir,33
6162,TrambahnAndy,726
6163,3Warum,331
6164,Terrorhexe,741
6165,atcuttingedge,6
6166,mplusc,0
6167,MFrauchi,1775
6168,nidegen,147
6169,FTrebut,166
6170,ichinis,1072
6171,StuFFmc,2844
6172,gsohn,19183
6173,cehzett,1335
6174,Andr_Jahn,788
6175,HAltschmied,2
6176,tomtomNEXGEN,37
6177,Phischstaebchen,44
6178,SPIE_DZE,257
6179,LANXESS_DEU,2782
6180,osim457,5
6181,dr_benzema,942
6182,dominic_hermes,20
6183,Arishna12,151
6184,Photophob1,44
6185,tomber44,36
6186,Stefan00513406,1
6187,isotopp,7839
6188,kamel_das,777
6189,vc_magazin,7986
6190,SchaferCorinna,2018
6191,kidsnbike,147
6192,EMT_Michael,149
6193,NOFBler,376
6194,IGM_NDS_LSA,1097
6195,TH_AB_bib,726
6196,AppleMentalist,44
6197,SoheilSekandari,3
6198,Alpha_Rocking,1019
6199,spjaro,6
6200,StefanOsswald,3354
6201,Ben_Marc_,109
6202,_mtiemann,8278
6203,georgmahr,1260
6204,AkimaMedia,152
6205,NeumannKai,445
6206,Nackenklatscha,130
6207,AndiR3x,49
6208,frankstohl,788
6209,tapioliller,4932
6210,stefanolix,10816
6211,strawinski,12
6212,PhKaufmannMR,333
6213,Daniel_Zwei,48
6214,Buerolist,709
6215,tvgucki,35
6216,ClownNr07,16
6217,TheMaacl,193
6218,markusjaybauer,147
6219,andrezino15,44
6220,tariqkhanfmd,19
6221,euc_on,66
6222,CptFuture4,838
6223,DocHappy2,692
6224,chris_pyak,10048
6225,KummelAndreas,11
6226,JeffSma46664068,95
6227,ManniRebell,31
6228,manuba790,2
6229,mcqueentc,1
6230,AchWas__,19
6231,tbachner,482
6232,NicoSchurr,64
6233,vwschweiz,1297
6234,misanthropholes,669
6235,Ur_Wind,822
6236,Beliar_,79
6237,Andy31050315,31
6238,hyperbolix,147
6239,flauxi,20
6240,NadineBrockmann,371
6241,RolandTichy,291735
6242,badbenarnold,104
6243,DietmarThomas1,65
6244,Saving_Volt,2733
6245,AndreBra,13
6246,carolapfeifle,271
6247,KroschkeGruppe,74
6248,DirkStegemann,31
6249,bigbenfe,870
6250,50Hertzcom,3632
6251,cecileaz,133
6252,Enigma424,5893
6253,stodarahodan,144
6254,ZJasko,1825
6255,DieCrewPlayz,131458
6256,STimWandel,469
6257,Adem_K_2023,1332
6258,B_Willroth,134
6259,ogansser,138
6260,Escortprivat,2275
6261,Chaosbengel,180
6262,Madelei60532565,5
6263,RL_Kolleg,191
6264,HANSwashere,563
6265,marco_stiefel,11
6266,MoniqueFreude,325
6267,DerKnopfDe,752
6268,tweeting_fin,66
6269,sforkmann,3460
6270,OliverHaake,103
6271,Watsonmarple,19
6272,mcp178,168
6273,pamela1a1,24
6274,spcMnstr,246
6275,HikariGoi,906
6276,MarkoHengst,3
6277,ReisenderNerd,164
6278,FelixKruemel,164
6279,iDON__,251
6280,Joerg_Fiebig,8
6281,sta_tor,22
6282,mgratzer,850
6283,FraunhoferISI,2716
6284,_Karsten_68,41
6285,Kroko615,412
6286,HerrFunk,1155
6287,HansZauner,1912
6288,senfwaschbaer,466
6289,TylerNDurden,28
6290,eisenfutzi,187
6291,HinterfragendeR,558
6292,Mirjam_Fischer,15547
6293,DerGer0nim0,83
6294,nblr,6942
6295,DrConnectedCar,113
6296,beeblebrax,614
6297,GruenePankow,1886
6298,SecretCoAuthor,9775
6299,MatthiasKeidel,926
6300,nicoleweber72,35
6301,Samina_Mich,688
6302,wyrmtaler,643
6303,FranzSchwedler,94
6304,PitMalte,10
6305,JungfrauLedig,273
6306,drehorgel123,2199
6307,LtColFox,19
6308,MartinMh1966,83
6309,DH1FR,63
6310,gerda_alice,2198
6311,mcbrocki,3
6312,derheusel,22
6313,Aigenbraeu,20
6314,dhofstetter_x,1637
6315,Oetker77,36
6316,AndyZazzels,69
6317,BFWNord,442
6318,JSommerNYV,53
6319,munichpunisher,49
6320,jan_moras,8
6321,konradMD,721
6322,mcsaesch,257
6323,Rai705,8
6324,Han50lo,424
6325,E12TS192,72
6326,SchachNotizen,454
6327,FehringerMartin,1979
6328,CoronaWagon,832
6329,AdamCartwrigh86,203
6330,littlewisehen,32753
6331,knorx100,242
6332,soliver,1282
6333,EWITEU,111
6334,Guentermartin,49
6335,wallenhorster,175
6336,DaRaginga,1155
6337,BerlinCyclist,3525
6338,TobyArndt,57
6339,FlohEinstein,3414
6340,mobimagsocial,281
6341,Standpunkt4,6
6342,david_dresen,1240
6343,ReulaStine,360
6344,PauIHerzog,37
6345,ekurutepe,1956
6346,Mascar_Pone_,9
6347,Zeitgeschehen_,27122
6348,np1989,129
6349,minimis_de,687
6350,SchobelJohannes,34
6351,00Sleepy,1748
6352,MeisterRoshi,8
6353,opdi_tex_GmbH,81
6354,bnSonic,2937
6355,VCOE_AT,7360
6356,WinBoTux,24
6357,LeSpocky,790
6358,VeraHanses,46
6359,SoPaedGedoens,56
6360,avogel83,71
6361,The3Swamp,5494
6362,HaraldPaulick,231
6363,Traumzauberbaum,1507
6364,GELSENWASSER_AG,1536
6365,TomBergen,26
6366,OfficeRolando,2114
6367,ComPod,128
6368,kn_online,22374
6369,Woculus1,1293
6370,frad_fradi,1502
6371,BILD,1897492
6372,StefanKaufmann,7055
6373,Vacu_JF,26
6374,politiknachr,46
6375,TheTruth_PAC,421
6376,FernandezObiwan,1872
6377,Jens78325303,3
6378,DaFWB,950
6379,Megablackhand,8
6380,Sasha_Goebbels,4388
6381,MangoldWolfgang,728
6382,GBielef,17
6383,HSpitsch,128
6384,FGlaubitzAvacon,140
6385,Pierre_politics,24
6386,Reutertier,479
6387,MarioHachemer,592
6388,ZOEClubAustria,264
6389,Eisenstein19,73
6390,Edison_Media,2337
6391,LillyPolly4,602
6392,rbuehlmann,34
6393,JanLapapp,120
6394,AreelDanx,184
6395,HeikeRibke,1605
6396,energynet,8016
6397,Hille725,38
6398,bladewing678,885
6399,denkap84,379
6400,dorloechter,362
6401,Elektro_Buder,8
6402,Ingrid_Nestle,4176
6403,vostei,350
6404,AnjaSiegesmund,5771
6405,Joschua23,910
6406,j4r,71
6407,JohannesMader,11
6408,Laberkasten,814
6409,AlexT60FFM,60
6410,sworanienburg,146
6411,beebrox,3
6412,kindofcatholic,222
6413,illuminadrian,19
6414,henhman,4459
6415,mc_porsche,42
6416,WindElektrik,60
6417,chstummvoll,304
6418,DietmarSchickel,210
6419,MaxEngelhardt,33
6420,TPA_Group,326
6421,verkehrsprof,890
6422,Balzac2m,510
6423,thomas_stuke,2
6424,LVZ,79109
6425,Krabbinski,34
6426,benjarobbi,104
6427,ralfbreuer,665
6428,MMausch,323
6429,DerKatzenfuerst,134
6430,marcel_lehmann1,77
6431,LukTBrand,165
6432,faheus,393
6433,rainer_der,148
6434,Wurstkroete,31
6435,TCurare,10
6436,jottes,7114
6437,SZ,1832369
6438,SZ_TopNews,225124
6439,Conservator1966,1020
6440,linuxerred13,208
6441,touroptimiser,81
6442,DanielBecht,711
6443,pmeerkamp,424
6444,olegeno,254
6445,BarelyA66141391,55
6446,WegeFreie,185
6447,LeMlserable,43
6448,721vz,479
6449,erdmarder,31
6450,RNSeba,2172
6451,Babsi58089,4844
6452,ReginaDietric11,85
6453,KasparSchuler,985
6454,ententonne,273
6455,begenrogenschaf,4999
6456,michaelhartung,658
6457,hansulrich,1413
6458,GesinesJobtipps,4174
6459,StammKuhlmann,1099
6460,InaBauer13,592
6461,eautokt,300
6462,wemag_ag,807
6463,Steveax72,4
6464,AzulReal_HH,836
6465,McQuade73,12
6466,dasinvestment,7669
6467,teamdividende,2003
6468,duke_606,1263
6469,Rufer001,1712
6470,DPolGThueringen,2244
6471,gundel_gaukeley,5352
6472,StadtwerkBerlin,3987
6473,tomabrafix,81
6474,energietage,1713
6475,StadtMuenchen,256353
6476,ThomasZinnecker,42
6477,Aleks_weltweit,2289
6478,specialsymbol,146
6479,unwichBasser,202
6480,JoguMat,11
6481,ch_musik,1383
6482,tw_sven,6
6483,R_an_L,19
6484,haeikou,161
6485,Unmensch,35
6486,markus_heitz,5742
6487,chrikoch,49
6488,mistegst,170
6489,liveisworth,868
6490,justB2C,948
6491,frido_fake,77
6492,grauhut,7796
6493,xaCos,83
6494,MartinAckerl,21
6495,hauwech3,1091
6496,boyherre,13
6497,LupusVagabundus,476
6498,Stevicules,7960
6499,Kaspersky_DACH,6369
6500,Rbroart,2111
6501,ORKAdlg,47
6502,ChrisKo1974,705
6503,WEBDENews,5082
6504,macwelt,6951
6505,Argetlam1987,69
6506,mnowak_wob,553
6507,VorbildEK,214
6508,BlackWolfTwo,983
6509,scytto,1855
6510,Jere_GER,660
6511,Uwe_Lutz_,1288
6512,BoiThiz,173
6513,LarsFrohmueller,2052
6514,d_mehlhrrt,
6515,HorwatPhilipp,37
6516,wochenblattnews,120
6517,H46D1,13
6518,perfectprivacy,5064
6519,Rex_Cramer,1164
6520,Fenrion,395
6521,Structed,390
6522,thatsanisway,1684
6523,Knatters1896,1591
6524,pahu666,184
6525,fasel,2418
6526,leitwesen,669
6527,unboxvision,793
6528,HobbykochPod,1134
6529,XSized,147
6530,TotalEnergiesDE,905
6531,mrtode,16
6532,dickelippe,256
6533,bommelhopser,131
6534,kai_kotzian,631
6535,intermobility_b,73
6536,MarioHillmers,171
6537,Photo_silver,33
6538,NorthernSoul_8,129
6539,lislweppen,56
6540,FID_DEUTSCHLAND,259
6541,Perowinger94,2127
6542,derM0ritz,25
6543,lokfuehrer_tim,14034
6544,axel_from,228
6545,FelixGeibel,4
6546,Sk25Stefan,61
6547,clemensv,14417
6548,StoHelit,1090
6549,hinten_mit_O,139
6550,BildlKarin,271
6551,KSeiler9,277
6552,SStyrnol,135
6553,Zet22464588,26
6554,SchwarzStefanJ,34
6555,Bavarian_Hybrid,429
6556,SilkeFriedel,66
6557,philwornath,375
6558,_kescherbande,191
6559,aeas,251
6560,Technikuser,1
6561,TobiasStreubel,225
6562,50hz,3100
6563,WTS_Germany,438
6564,StawagAachen,550
6565,biesdorfer83,1294
6566,officewerk,834
6567,cremsolutions,316
6568,Inzuam,734
6569,OJe08522626,17
6570,__Knut_,102
6571,ApBeate,985
6572,Tom71241606,7
6573,alexpresse,864
6574,Peter_Schaar,16245
6575,BauerfeindRalf,318
6576,gjberlin,3774
6577,marco_tralles,330
6578,c_malonek,5
6579,AndrMey,72
6580,FUTUREWOMANde,691
6581,EW_Redaktion,323
6582,AustriaTech,607
6583,EVduckR,73
6584,hermes3s,2417
6585,Saxony5_,352
6586,tesIarossa,236
6587,Ecolomist,2096
6588,Der_Gali,569
6589,m_kaulisch,66
6590,666Masken,873
6591,LandkreisPeine,489
6592,iaostuttgart,7433
6593,welt,1699093
6594,Captain_Saxony,170
6595,GCDerE,183
6596,chefin111,422
6597,DavIT_btc_max,234
6598,osanten,2510
6599,GISA_GmbH,620
6600,der_fisch001,2380
6601,localfield1,21
6602,rettungsbene,267
6603,tobi_0211,11
6604,JennyEF84,134
6605,ganymed1610,14
6606,funkolive,496
6607,EmilGrothgar,26
6608,gaststar,1847
6609,Killerbengel,168
6610,th3italianjob,953
6611,NorbertRoettger,268
6612,Multiplex28,37
6613,aigu,815
6614,HenkBrandsma1,760
6615,_kriss1,73
6616,ThorstenWozniak,344
6617,LabuschMarkus,148
6618,Derois_Shiva,75
6619,schlnkndr,1
6620,ZwoSchlagzeilen,102
6621,PresseamtAachen,15551
6622,NKI_BMU,2213
6623,Robertmetzger,212
6624,HansMoritzED,639
6625,etronaut,10
6626,Zihwih,149
6627,Tuscher5,501
6628,Markenartikler,2578
6629,4e657264,144
6630,technoradar,333
6631,AntenneAC,3674
6632,BaluBear68,42
6633,FarbenPfote,469
6634,axuse,94
6635,techreview_de,49316
6636,flotto2508,696
6637,DStadtwerke,29
6638,neinjaminkelch,543
6639,timoken,72
6640,FENECON,250
6641,FranzRuther,9
6642,marcohorstmann,190
6643,markmueller1979,22384
6644,mitterju89,212
6645,IHKCottbus,2024
6646,webspeech,1101
6647,websenat,2575
6648,Rogue_Five,107
6649,HeinrichKopp,881
6650,ProPedelec,705
6651,BodoSchulze777,393
6652,LisaMathys,1797
6653,mascarpone41,322
6654,YvC_77,115
6655,volkmarlietke,138
6656,helgabergerECA,254
6657,xDreamCoding,962
6658,umw_online,231
6659,adlersolar,206
6660,Implisense,682
6661,Jes_1909_1848,48
6662,nskuelptor,189
6663,ishipdacraic,164
6664,fabbboe,34
6665,PlattformEEBW,692
6666,rubykon,30
6667,PBroytman,4583
6668,maxhartbauer,509
6669,Infodemie1,17
6670,RammTammTamm,1718
6671,woemi,292
6672,derbesteautor,902
6673,c_k_jestaedt,112
6674,vw_liebe,337
6675,Horsie49,341
6676,TJax5,68
6677,JohanGruenMD,563
6678,Mo40023501,0
6679,schorligkeit,84
6680,peigenmann,80
6681,chfilm,72
6682,fr,218212
6683,NHarmoniaMaster,172
6684,safe_ID35,2093
6685,SSeevetal,47
6686,saschadaniels,99
6687,EbbeSand,5311
6688,jimpansen9,63
6689,FRlokal,31301
6690,derspiegel,2991526
6691,aquaknarre1,4
6692,zeitungsjunge,2183
6693,Maritim2000,2667
6694,AndreasAndy3131,4876
6695,stadtmobilSueBa,207
6696,prxagentur,657
6697,MOBredaktion,1523
6698,_hafennutte,18
6699,kischtrine,1223
6700,stadt_wk,759
6701,FinanzenHessen,3580
6702,_GermanZero,10358
6703,Die_Alexs,2273
6704,et_longboard,46
6705,DHZ_Handwerk,5418
6706,bennibaehr,9094
6707,RalphBassfeld,2112
6708,bernhart84,751
6709,INDUSTRcom,1900
6710,TrailchaserSD,376
6711,UMSICHT,2606
6712,Ingelheim,1236
6713,KroegerOve,5938
6714,descarteslon,6
6715,EnBWInnovation,1326
6716,elmovan1,153
6717,Schuhschnabel_,453
6718,migros,125080
6719,SenUMVKBerlin,13784
6720,DemoDavidLE,1722
6721,NicErzer,952
6722,_OlliWi,411
6723,zickenbandiger,0
6724,Elsi2911,64
6725,conny0411,51
6726,Fuss_Florian,716
6727,jonahplank,8602
6728,transaktuell,2292
6729,TUDarmstadt,10775
6730,EmsVechte,184
6731,EMPower_energy,243
6732,compete101,117
6733,uhlenhoff,15
6734,_alexanderneng,640
6735,dnldlgr,399
6736,marc_brln,819
6737,budgaard,58
6738,Weisnix,1256
6739,Patrick_Kunkel,11301
6740,Fleinsbach,2709
6741,GerritBeine,2615
6742,damario74,88
6743,Taifun987,127
6744,FabianFindus,153
6745,FBdcon,302
6746,K3tt3nf3tt,3627
6747,DH8GHH,832
6748,mattstifler284,0
6749,dki2707,75
6750,BingoBongoPeng,293
6751,swelts,475
6752,schweiz_e,36
6753,Himbeergeld,75
6754,therealnorbart,1
6755,diestadtpartei,1037
6756,christian_zchr,949
6757,handwerxer,346
6758,poozick,2229
6759,AutoXpertize,56
6760,SPIEGEL_alles,117601
6761,Goeoenk,266
6762,demgenitiv,585
6763,riesen_Bohne,23
6764,Friedelkorn,469
6765,DP29838264,0
6766,RegelaG,51
6767,Kleinwagenblog,968
6768,reporter_lu,4557
6769,Trashocalypse,251
6770,m_brandtner,161
6771,bibs2511,7
6772,daHue75,32
6773,stiller_leser,55
6774,Verwalterstimme,1411
6775,justus_truth,107
6776,BFEgeoinfo,314
6777,SD2MUC,857
6778,JolasMarkus,33
6779,stefanch,10
6780,ZukunftsnetzNRW,1054
6781,Micha31281963,1043
6782,chziegenmeyer,322
6783,Umweltbundesamt,84486
6784,CaschysBlog,14421
6785,hluecke,1054
6786,ruv24_de,4677
6787,mikesch22,73
6788,Dr_Physikus,27
6789,Matthia03293146,15
6790,HamburgVerkehrt,531
6791,Sarraceniaa,27
6792,BogdanStefan83,26
6793,wrf42,837
6794,baumkuchenesser,27
6795,bindermichi,2941
6796,predragvienna,130
6797,kfuellhaas,1314
6798,fuhrios,474
6799,mutex_bln,228
6800,philippnj,34
6801,Par_Sian,4
6802,th_luebeck,1810
6803,LN_Online,27157
6804,Rittal,1671
6805,bftVerband,140
6806,RainerWeigle,147
6807,felix_graedler,705
6808,fredo_ffm,1206
6809,1guterPaulus,391
6810,emkaham,27
6811,SebastianHemel,61
6812,SvenDotNet,476
6813,jstnkoe,13
6814,tanjalaube,241
6815,KEMETCapacitors,4816
6816,Cron2Gert,411
6817,AURonline,419
6818,Schorsch92,343
6819,Mark_Zimmermann,1137
6820,Toaster39403272,12
6821,PoppHans1,235
6822,TarcisBerberat,101
6823,therealyouki,71
6824,mittelhessen,2159
6825,BenediktWallner,110
6826,sim_stolz,87
6827,StephanFickl,520
6828,matthias_petrat,9925
6829,BlitzEnergie,56
6830,Sport_Schuetze,723
6831,Elektronikauto,560
6832,RDeptalla,141
6833,placetogo,3884
6834,GrueneBVV_TK,214
6835,versuchmachtkl1,365
6836,Feuerball_Junge,86
6837,MrToa5t,20
6838,SR_DUS,7
6839,emobilhnfranken,355
6840,ingonymous,81
6841,NaisDesiree,777
6842,motormichner,21
6843,KriegJurgen,367
6844,Providentia_TUM,151
6845,emobilitaet_b,24
6846,Arepo_consult,30
6847,zipflgladscher,14
6848,kommentator,436
6849,FuestClemens,28831
6850,MXritz,349
6851,swisscharge_ch,586
6852,BartisRadtouren,12
6853,TobiasZeller3,104
6854,hansgardelegen1,99
6855,Taschenbier,247
6856,RickSanchez140,5
6857,virchow_de,748
6858,NLinMUC,764
6859,78Malte,13
6860,rdntzd,1712
6861,Salid,258
6862,thing_it_tech,409
6863,DilgerMartin,670
6864,peter_punkt,86
6865,StaffanReveman,1181
6866,DanielB84206582,61
6867,online_MM,8833
6868,Tarqinio69,2
6869,MichaelKnoll16,181
6870,Vorname_Name1,7
6871,totalgamergirl,1042
6872,dens_r_d,3826
6873,PolyIntox,810
6874,architekten_de,4008
6875,SchmidtToni76,63
6876,Seven4wakeup,770
6877,schmidt_chen,412
6878,bjoernMaHe,969
6879,YugoAlman,281
6880,TimEluhzeusw,116
6881,OenkePoenke,3
6882,ctx2k,46
6883,F_vonLucke,418
6884,AlHau7,353
6885,GFK_Eagle,215
6886,RchltzrStv,518
6887,mrBahntogo,116
6888,BansheeHolzi,124
6889,NELEMO_Mobility,20
