,video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id,valid
86,2YPNvQhtJJ8,Experten Ladetalk im Tesla Model 3 | Faszination | warum Tesla ? | Community | Wünsche & Ziele !,2020-12-11T22:30:17Z,UCf6kkAGiOV_azeGaZ_gKVLQ,233,15.0,6,0,0,comment threshold
87,j6zzS1uwadk,"VW ID.4 Test: 1 Nachteil den du vor dem Kauf wissen solltest + Kurzüberblick zu Platz, Fahren, Laden",2020-12-11T16:46:24Z,UCSwRhu8CeHVXZlG1ExdjuTQ,34888,512.0,153,0,0,valid
88,jrYmRzYcLKk,Tesla startet Verkaufsoffensive Tesla News 12 Dezember 2020 Tagesthema Elektromobilität Nr.225,2020-12-12T16:00:24Z,UCHuXYLIv70fPKK9c60TwLQw,407,37.0,27,0,0,comment threshold
89,cb_sRuN58rY,Volkswagen ID.3 - Erfahrungen vom Besitzer und Laden am neuen EnBW Ladepark Rutesheim,2020-12-12T19:15:23Z,UC6297CMnWqJUqhUlSZC3Gig,5209,306.0,61,0,0,valid
90,A5I7JzgDCm0,2021 Ford Mustang MACH E GT | technische Daten | Preis | Abmessungen | Leistung Electric Drive News,2020-12-12T07:00:04Z,UCxmohYAjhc2qD5pYIOwQ3bA,8877,137.0,17,0,0,comment threshold
91,iRAGVUBymmU,Opel Corsa-e Edition Alltagstest - der beste kleine Stromer?,2020-12-12T08:00:10Z,UCaTyFx9Llt5nQRAFjZyowow,18191,324.0,85,0,0,valid
92,bW1yIp-N5ZU,Prof. Fritz Indra über Irrwege in der Motorenentwicklung (Teil 1),2020-12-12T06:15:00Z,UCGNbe5EL0pR1mnd8ZiU2k9w,125603,2350.0,690,0,0,Topic
93,H_BpFiLAWj0,Royal Dutch Shell Aktie Analyse - Ist Öl noch wirtschaftlich? | Aktienanalyse (inkl. Fairer Preis),2020-12-12T09:00:11Z,UC7ECR_uG39U9eyc22f75PSA,3595,135.0,45,0,0,comment threshold
94,BDg10k3fuLo,Neues Tesla Model S und X nach Produktionspause im Dezember Tagesthema Elektromobilität Nr.226,2020-12-13T16:00:07Z,UCHuXYLIv70fPKK9c60TwLQw,531,39.0,6,0,0,comment threshold
95,ir-dWgIMkRE,"Gamechanger Aktie in der Elektromobilität -  EV Aktie mit Kursexplosion wie BYD , Nio und Tesla?",2020-12-13T15:45:11Z,UCgC8oXm0xOE-OTaYWYlUKCQ,1502,91.0,15,0,0,comment threshold
